CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn
68e476b5d5aeca7b0e3b5ca867106c32e40cad05a490f6b08a24063cceed7e7e,20,Male,9,77.84,Two-Year,Fiber Optic,700.5600000000001,No,Yes
6fc8f95bc6465849249d974d53eecc56c00ffda0fc3c7024bfa5b8e4d794b072,37,Male,28,32.94,Two-Year,DSL,922.32,Yes,No
fadb19bfbddde11ed6828a22e742cc97f5589ce48ac8ec8f94a6510ad5f16b8b,50,Male,50,72.8,Month-to-Month,DSL,3640.0,Yes,Yes
6e2d4d3a3d4c4bb21b095657230061140c63b1ff4d89d85e32fb9a312319b35f,42,Female,60,66.7,Month-to-Month,DSL,4002.0,Yes,Yes
068814875fcdfb8faf539ef43cf5d109a22b7cfd28770e90b00be8c48bfc722f,48,Female,17,44.51,Month-to-Month,,756.67,No,Yes
f89f8d0e735a91c5269ab08d72fa27670d000e7561698d6e664e7b603f5c4e40,38,Male,8,89.08,Month-to-Month,DSL,712.64,Yes,Yes
1f09802c4beac758321ae8a9f94d752b0976c7d54baa6e511bba8a7374107bef,45,Male,30,117.4,Two-Year,DSL,3522.0,Yes,Yes
cc6bb91d4a9aec9fe2e20ae49fd18166f522a7918a2ff2ecd1c2c35b5d4649e1,43,Male,5,80.6,Month-to-Month,,403.0,No,Yes
d40fbd13d527595c47eacbf0d7c87d256139d9d45261c25c2840d30a4756495b,56,Female,16,94.33,One-Year,Fiber Optic,1509.28,Yes,No
833cd8c0e698745b16dac196a511327c3b30258a0d9b96710745d28eca932533,47,Female,8,36.16,Month-to-Month,Fiber Optic,289.28,Yes,Yes
91a73fd806ab2c005c13b4dc19130a884e909dea3f72d46e30266fe1a1f588d8,48,Male,21,67.59,Two-Year,DSL,1419.39,Yes,No
9d6aa3d89c0171b9c2ccd57e6d41ccec3053d3c3f118386e7f10b89ebaa7b8e4,40,Female,5,40.47,Month-to-Month,,202.35,No,Yes
5fbc314fb0b511345465b5b907ec6961328e5e393ff831c8d74912184098bf41,40,Female,4,85.15,One-Year,,340.6,No,Yes
dd8e8c8c9dae8978f122d7bcf3d0d49f6a0e86b9fc35528f55e78f7408927bb1,40,Female,50,114.46,Month-to-Month,,5723.0,No,Yes
0d6f9709edaeba4bebf576d6b886b8c7083374f521f5256bf571add42fc7465c,48,Female,2,89.56,One-Year,Fiber Optic,179.12,Yes,Yes
6bcaea9882504292b2f6ea37a84b215463e71ab73b824ee90ecdc10c8dde71ed,40,Male,14,36.91,Month-to-Month,,516.74,No,Yes
04edd1d7736883194af3ddb232c337e53d17bc93cfd2140c4f4c4e0d966798b1,47,Female,4,61.92,Month-to-Month,DSL,247.68,Yes,Yes
4eef24c6b8248c2271f6663f44ec0de3c2535ca396a22cf60051137d71721309,65,Male,0,79.56,Two-Year,DSL,0.0,Yes,Yes
fa4ddf29f41b575377ce14a7900d1e26b669163ca53b80ea3168c6801cf7e114,53,Female,0,66.29,Two-Year,DSL,0.0,No,Yes
621cb5d0bdea9584dc9f7ede1479e7cca67f8d9778d7e3c8c5cb8aa9eaef47ef,41,Female,3,105.03,Two-Year,Fiber Optic,315.09000000000003,Yes,Yes
236b565af6b512826fd89dbbde2e88b94465f780985c134e58b62dea6ee258b2,57,Female,40,103.32,One-Year,Fiber Optic,4132.799999999999,Yes,Yes
c57727d64e318e2ea42af2b4c3360999ced134403066d050c980e7c6b70d49e4,40,Female,6,85.06,Two-Year,Fiber Optic,510.36,No,Yes
97a6d21df7c51e8289ac1a8c026aaac143e15aa1957f54f42e30d8f8a85c3a55,24,Male,60,63.61,Month-to-Month,DSL,3816.6,No,Yes
f8818b67ab25419ad5b1bd61440573498e0785aad6c634c987fe5a637570f464,34,Female,17,52.98,Month-to-Month,Fiber Optic,900.66,Yes,Yes
c7ce483fd1cc5fd498e7e2a09851c65f89a33a6837f66d9fbb36e5e5f70b41a2,26,Female,11,39.53,Month-to-Month,,434.83,No,Yes
085b2a38876eeddc33e3fbf612912d3d52a45c37cee95cf42cd3099d0a3fd8cb,41,Female,17,61.94,One-Year,Fiber Optic,1052.98,Yes,No
f292c8c5c2fe9fd30ef1c632e6936edabe42f087e3cb50ceef0324b729383d82,45,Male,14,67.19,Month-to-Month,,940.66,No,Yes
5e74cb2ad4e2c9e2d3f59a1e6c8a5d4999df48e5dd69871d2798e0a146b91ee9,61,Male,28,90.82,Month-to-Month,DSL,2542.96,Yes,Yes
5b4afb8d2ed60a5777760a1cd17fb91b7c940c125cc7f74ae40b75df92036e5b,48,Male,6,89.23,One-Year,,535.38,No,Yes
8e28c5eb829e92abf7a5a921f42364cbb8b255d7c9861a68a3814a9de95d9d67,42,Female,8,36.31,Two-Year,Fiber Optic,290.48,No,Yes
fb84a9739699e1a2c6c56b5baa0a16047a4d845a5c6615ab9e18bafe688f45d6,53,Female,44,65.57,Month-to-Month,DSL,2885.08,Yes,Yes
f3457dabe1b412ed6374d56fe8fe3b969c761b77dcc80ecc0964b7c7641d219b,22,Male,58,46.36,Month-to-Month,DSL,2688.88,Yes,Yes
1086d35563c495c1cecbce12135cab3b945e01dd185ea2c1dc8ace5ad988977e,47,Female,44,44.11,Month-to-Month,Fiber Optic,1940.84,Yes,Yes
b2cc86ae48fd3b8775335b586b3549e53af3d749f07748a7343f893522ae63ea,52,Female,10,104.46,Month-to-Month,,1044.6,No,Yes
59b524f8de039389005bce58385cae1d9241abd663e87647727abc8802e85c3b,30,Female,30,33.77,Month-to-Month,Fiber Optic,1013.1,No,Yes
de0023e398111d43424845aaeee2e119249cc0567e7b585eaba5f44080b458c6,56,Female,12,67.73,One-Year,DSL,812.76,Yes,No
4299da7466df09516d290f7a99c8b7a2fa94766eb94a61c24e1ce8f6ca80af44,48,Female,13,45.14,One-Year,,586.82,No,Yes
421c0a7b6d0ee1c34e3d78f1685b6d95113fb2f1091919efaab45f1156a4e428,40,Female,4,109.14,One-Year,Fiber Optic,436.56,Yes,Yes
62bfa285013f08807d394266cdf8261dd060a704959ae9c20e4ad262b65da12a,51,Male,17,80.13,Month-to-Month,Fiber Optic,1362.21,No,Yes
085bcb597bbd610a7f0f955301d0fe3734b92a7144e87f68e8b5beec1a09b55b,67,Female,4,50.82,Two-Year,Fiber Optic,203.28,Yes,Yes
c403741c4121989ac12c0829be88b8bec6f27b270f3cf8a7be3fe72cba473897,46,Female,8,75.22,Month-to-Month,DSL,601.76,No,Yes
219de1387a6743e583e805aad3bf0ffc69dc2107e6d233d43ee8ab62434729e9,47,Female,38,95.83,Month-to-Month,Fiber Optic,3641.54,Yes,Yes
82a93b152b275d4c8de67c3d05c9b00e92477eeb024f117c7632cdb26fd874aa,40,Female,4,116.23,Two-Year,Fiber Optic,464.92,Yes,Yes
a917ca757ac59f9d568616140c2f72362fc2722ab277e7b5019008f280f17beb,36,Female,1,49.84,Month-to-Month,,49.84,No,Yes
fbe697429f16141bc71e3b91f3823641c8dd258dd58bf076241514754954cb8c,53,Male,1,109.76,Month-to-Month,Fiber Optic,109.76,No,Yes
e6fcc0253ed7a328a10eb6e2e1ad6abcad60c374c64dbac4b76da610085b43d8,36,Male,56,114.09,Two-Year,Fiber Optic,6389.04,No,Yes
60f070e3393291d6f836bf0acdca6138eadc4dd1d168ccaf03ab17cf0464f81b,45,Male,14,112.48,Month-to-Month,Fiber Optic,1574.72,Yes,Yes
793733573a1dfd14a2e889a11b2ad7b6981de29df813863b528dc1ae99416eeb,40,Male,10,87.19,One-Year,,871.9,No,Yes
d4e33e2934280979f580a63f992daa7d0de2cd64a145d5c403a75c3dc5c0004e,49,Female,33,86.68,Month-to-Month,,2860.44,No,Yes
e2fa8f5b4364b8ef4dd1f26ab47105d908d06ec84d835e3d1aac404a63f1464a,48,Female,36,66.29,One-Year,Fiber Optic,2386.44,Yes,No
a3aaf5a0e9ad2901ab35ce73910be7fbbe1731a3ed1ff947a6ac395c5024a8b3,55,Male,8,97.72,Month-to-Month,,781.76,No,Yes
be6b5b7140b02bff9ad8fa5aaaeca5973791521c5029c9f6b42390f8b87ce2bd,39,Male,23,77.82,Month-to-Month,Fiber Optic,1789.86,No,Yes
fcf1e4bf9cc9c1083647b91463e86f49c6961406c37055c7eb8ad13937a519db,42,Female,29,90.97,One-Year,Fiber Optic,2638.13,No,Yes
bf7db3a1fea244ba0c173404b5abb382def24d3bc547ca4f410bae2a311cdf85,35,Male,21,68.56,Month-to-Month,DSL,1439.76,Yes,Yes
182dc6b90f1c9cd913c39a6b5506f582caba9ddeadafe32f5bdbac25efd705ac,40,Female,3,95.83,Month-to-Month,Fiber Optic,287.49,Yes,Yes
284b7e6d788f363f910f7beb1910473e23ce9d6c871f1ce0f31f22a982d48ad4,48,Female,41,104.2,Month-to-Month,DSL,4272.2,No,Yes
36c1cc2f9d7022bf6beacb6248a89e7e677b3bf9a91e6457a5ffdbade55b76da,52,Female,15,43.18,Month-to-Month,,647.7,No,Yes
aee4848a8580f31102073d34012cb3700fee3e61f9fcfd725fcfe5fa4a220ec3,35,Male,6,104.96,Month-to-Month,Fiber Optic,629.76,Yes,Yes
97468f679ad305fa4dbbf17fd4bf18c41fb655f2d86162b1d91ad4f1e09814c1,53,Male,11,78.63,Month-to-Month,,864.93,No,Yes
3b86df3ff95ad2fd72102e34f3a721f2bdc876e12e3bd1434af8ab4cabbd5547,58,Female,0,106.02,Two-Year,Fiber Optic,0.0,Yes,Yes
90b5bc7f03c840b2efddb22ffdfc37dd12cb391b49aa0fc8751726c04d32ff30,49,Female,2,68.82,Month-to-Month,Fiber Optic,137.64,Yes,Yes
f57b8252cea0e3cad78056cbf96b9fc041279769afd2228f8c9a8a904550aeb0,63,Male,29,64.11,Month-to-Month,Fiber Optic,1859.19,Yes,Yes
67eab6db6703cdf9acf656bbb09640fcde2ff197786adbd9ae9c14936fc8d159,37,Female,0,112.36,Month-to-Month,DSL,0.0,Yes,Yes
1de4d95a81eb1780d5c21a880a8be6595306670af426e40872b2a03c5cfb9996,32,Male,10,52.61,Month-to-Month,Fiber Optic,526.1,Yes,Yes
1f594da9b409f7f4b9dc5015a81761b2fc2dd60eec773f74539bdfd30c552c89,27,Female,14,105.98,Two-Year,DSL,1483.72,Yes,Yes
01ce4b291ad3ecd240be71870340051b755e74e91e05d5c5baa0d7830c1b75d4,59,Male,1,73.56,Month-to-Month,Fiber Optic,73.56,Yes,Yes
97623535a9ed79620c0c749a7c0a785de0f8a895807195daf2b0e58893db160e,51,Female,72,76.27,Two-Year,Fiber Optic,5491.44,Yes,No
55f0124bb79f5c53d868ca45bbb0f4d04da15eea4fb29c6b95087fe8801bf0a3,44,Male,5,57.76,Month-to-Month,,288.8,No,Yes
7595dae9cde82218336a5457ed9d55ec898c51623f73a69eefaa57a2cc9194fc,47,Male,7,81.57,One-Year,DSL,570.99,No,Yes
fa7aec4efb728534ef32c172197c9560097c6d0e4893fe6b20242a566ef033d1,33,Male,7,59.27,One-Year,DSL,414.89,Yes,Yes
3de8392541ace28284aca7f2724273739fcf4cf73de276a8ddd3547c0011323c,69,Male,5,33.53,Two-Year,Fiber Optic,167.65,Yes,Yes
683d098205b11550f2d71016c82c4377a96c9f808e132f83f15ba9bd058c7b20,46,Female,0,54.48,One-Year,,0.0,No,Yes
85ea151b8c5b5ab0d3349100e441bd4b8dc20740d429c16c3b85b77066386e75,46,Female,26,30.57,One-Year,,794.82,No,Yes
ee377871c73631fd6543ddb5164d0b48ea072daa207a91ac696051e0838135dd,52,Male,68,118.05,Month-to-Month,Fiber Optic,8027.4,Yes,Yes
86a3f9b13a5b652f93cb17e3f4d212d84cf25c52a595f13fff9f3c5810afff1f,49,Male,5,116.92,Month-to-Month,Fiber Optic,584.6,Yes,Yes
524148f24802f8c68974c2e1ecc8b8f47d0d60b7a0d1948951c050a25b5a8e59,47,Female,21,65.56,Two-Year,DSL,1376.76,Yes,No
90b0ce469fbd8e30a2862bb24d562dc641c534a9b43c7c33c25cfaefe25e5e47,37,Female,27,95.55,Month-to-Month,,2579.85,No,Yes
fc47b34e36f4032acd1ca2192a7b9b097011ccbfe3d8e27b04bb6999e000578d,49,Female,37,61.12,Month-to-Month,Fiber Optic,2261.44,No,Yes
fc71f2d6d38dbfc752ecaf2262916dc8ad99a34243d47b34691f9f8a3afaeffd,63,Male,10,90.4,One-Year,DSL,904.0,Yes,Yes
1b3c33580f2e2094cbde0bfd58f8008ee6e29c06643ca310222045c82fe0ab0e,58,Male,7,102.49,Month-to-Month,Fiber Optic,717.43,Yes,Yes
ad723f42c7aba316d944f19f340ce47d8e0c6fb354d212736ec4782314a6824a,60,Female,7,115.21,Two-Year,DSL,806.4699999999999,No,Yes
87acb1e183a2b0f74c3b2008b8ef6975a95269bc490a8886f317fa4bd714b085,39,Male,24,66.02,One-Year,,1584.48,No,Yes
9a35532c7499c19daeacafc961657409c7280ce59d7ae1a3606dd638ac3d99ec,35,Female,33,100.5,One-Year,DSL,3316.5,Yes,Yes
67c312330b0371a0a37c565cf44ef264835147fea61261bf57380f338efcd8c9,43,Male,4,53.93,Two-Year,Fiber Optic,215.72,Yes,Yes
1ad269a743bd01b5bb74f135c332a4acc98ef1a570d966fcd6a801de6d9ae3bc,45,Female,9,119.13,Month-to-Month,DSL,1072.17,Yes,Yes
21900f41ecb7b8e6cfd9250f096aad2fe7f6d8fbec9436b2d28e48c304ff8255,55,Male,46,32.32,Month-to-Month,,1486.72,No,Yes
7b81eb727ed48055fa55c5e03aaa43f27b01bd9b1c8eb38f37a1ca541a79c1f7,28,Female,32,84.32,Month-to-Month,,2698.24,No,Yes
3bcc1340d90b3d55accb9a57998b69708fea2a63c39f7369047469f952ccad4f,60,Female,83,89.36,Month-to-Month,Fiber Optic,7416.88,Yes,Yes
b6b1b469ea43c90a602e7ae3bdea001b11f66c17337dec23df0b0249542357ee,43,Female,28,91.92,One-Year,Fiber Optic,2573.76,Yes,No
709df012e236dc3f5c53b8ce75c5adf74c39054aef58e3eca5d852fa5f2244de,40,Male,9,40.83,Two-Year,,367.47,No,Yes
2618182c3894875e16eeafa6c24e1fe926150ebc6403980c2cb1bbff192d296d,34,Female,17,114.47,Month-to-Month,DSL,1945.99,Yes,Yes
02c000a36dcd047f5738f5abfda07dc3b6d56fc44ea752c8f45b965f6fc04c1e,28,Female,21,46.31,Month-to-Month,Fiber Optic,972.51,Yes,Yes
bda584056eb9957d6c681e00079eff36fec289e2a0432a4221b95438dfef5ca4,53,Female,1,86.05,Two-Year,DSL,86.05,Yes,Yes
f4dd301311d96b70a2ee62a6bccfe21bb0d94a89ca2805333cf352c1a2381c13,45,Female,15,50.04,Month-to-Month,,750.6,No,Yes
2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,32,Female,24,57.65,Month-to-Month,Fiber Optic,1383.6,No,Yes
3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,32,Female,3,79.18,Month-to-Month,,237.54,No,Yes
455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,41,Male,30,67.55,Two-Year,Fiber Optic,2026.5,Yes,No
68fcd1eb684859a314bbf7f7c99037cead480f5bb209ccd4725bd319423e832f,61,Female,17,44.42,One-Year,DSL,755.14,No,Yes
62e66f3e9936906923febd26f9d2536edf38936998c4e5d678b925d848aaa89d,42,Female,60,45.38,One-Year,DSL,2722.8,Yes,No
87e50b28705900bb064d1e9df1bd6cf55a7efa01cc16c6cf0703f491a1f13d44,29,Male,0,67.63,Two-Year,DSL,0.0,Yes,Yes
3c2308b1bc64683e5aed4111841da5bc3b3295b01a852f1dc4e68510f79dd37f,42,Male,6,98.16,Month-to-Month,Fiber Optic,588.96,No,Yes
ed0b853bd9c28435b6aa98fb0780ca80d7d6f72350f76d57aee9509219cc8d61,42,Male,18,110.82,Month-to-Month,DSL,1994.76,No,Yes
86bc00bf176c8b99e9cbdd89afdd2492de002c1dcce63606f711e0c04203c4da,18,Female,7,37.57,Two-Year,DSL,262.99,Yes,Yes
c86a2932e1c79343a3c16fb218b9944791aaeedd3e30c87d1c7f505c0e588f7c,44,Female,25,65.38,Month-to-Month,,1634.5,No,Yes
5480ab857f30bc9abdc0d88179b66cb30b6a294029f8bed71e3b606a19941359,42,Female,28,39.02,One-Year,,1092.5600000000002,No,Yes
2099a9b5f777e242d1f9e19d27e232cc71e2fa7964fc988a319fce5671ca7f73,51,Female,2,31.49,Two-Year,Fiber Optic,62.98,No,Yes
e9ad42e2c3f4805614f568186b0282219cf7350b7707f2036405835916e3a65a,63,Male,14,89.55,One-Year,Fiber Optic,1253.7,Yes,No
83eaf4dc5e19bcbeb23801e2c3e08c4a89cc82d0a42a903767f9c938d1deac4f,56,Male,14,84.22,One-Year,DSL,1179.08,Yes,No
5f128c8385e577cd1539a0e5a758e4004f4b97e5986b00fb17d393a5ee5ed85d,42,Male,9,44.67,Two-Year,Fiber Optic,402.03,No,Yes
92a6a32f99def322d70ea1167a99c6859ab4e8bbc593b997ec5994d244a82475,33,Male,54,51.04,Two-Year,,2756.16,No,Yes
9f6cb78c09b22a1a10564f6be4a1784327a42ff11a10a31d355435db59f44710,70,Male,35,32.13,Month-to-Month,DSL,1124.5500000000002,No,Yes
d62a7b3da232bd0ac1f7520a3b5bb57b171aec57f960f55b47b1987d4e398f68,45,Male,23,105.15,Month-to-Month,DSL,2418.4500000000003,Yes,Yes
24be8ee76308afb924abfaf26212411f2b66e53b9ce2534e5c9f88354c88cc39,45,Female,25,117.72,Month-to-Month,,2943.0,No,Yes
c22e1a4acbd2d996ff19a852585f9434883c30124f6b118eb9152fe4e5ee7994,44,Female,12,42.19,One-Year,Fiber Optic,506.28,Yes,No
5c17cac5569c1ab72a3f009c7608dfc49299ad8f447e4724030ea416383b04fd,46,Female,50,50.83,Month-to-Month,DSL,2541.5,No,Yes
fc9e91cc78e1817d80b4ba8c2dc9a638d0c57959825ee34f5e3d7688ad80dfb9,43,Female,23,108.16,One-Year,Fiber Optic,2487.68,Yes,Yes
316c0f93c7fe125865d85d6e7e7a31b79e9a46c414c45078b732080fa22ef2a3,39,Female,26,113.38,Month-to-Month,Fiber Optic,2947.88,Yes,Yes
81f27f8a7d8766c72c0307a31327c1fad9007c6c3d33724ad2a5c0a8fe0df33d,39,Male,39,67.77,One-Year,Fiber Optic,2643.03,Yes,No
4b8ba4b13094beaef100d3eb7d4c8e23600c30be4420c47e0d6b4e88dbd70abb,44,Female,6,34.56,Month-to-Month,,207.36,No,Yes
09eac95eb995b821f45353054da3c7eec5f5171fb061de72f1890679956b12a8,39,Female,32,33.55,One-Year,,1073.6,No,Yes
9ae8f17cfc8ba7fd8fb34b2a194ef965a3b36a40839a46eeab1350e916692ac9,37,Male,4,81.66,One-Year,Fiber Optic,326.64,Yes,Yes
c7e616822f366fb1b5e0756af498cc11d2c0862edcb32ca65882f622ff39de1b,46,Male,8,65.36,Month-to-Month,,522.88,No,Yes
8b5551ea922dd24625c45051c64adb50fdff91fecdf5327a02c7b0be3933965e,42,Female,8,32.58,Month-to-Month,Fiber Optic,260.64,No,Yes
6f81082badfd007354ac6ebb78adaa04bfedf9a1fb9a01909788bad472008ea3,60,Male,76,82.49,One-Year,,6269.24,No,Yes
bf31e6128301d31bb4014faf6b1e0f05f3ab8877cb55ce3d1ab3230d2ea8a220,18,Female,38,31.02,Month-to-Month,Fiber Optic,1178.76,Yes,Yes
172e1676eda470ede17e9d491554bcbe97ba4691f92880064c8cb29ec35a467e,55,Female,24,100.86,Month-to-Month,,2420.64,No,Yes
00bebc5be79d19e1b8b3f250dc39aebfa9a054baf5f8d61380438d92394c476a,57,Male,25,57.58,Two-Year,,1439.5,No,Yes
12f26af0dcdfae8fe4331d6a4c369edd549220cdeb119b3b1831b2a2cf77f281,24,Male,16,33.62,One-Year,DSL,537.92,Yes,No
f4466a4b51d21014b34f621813a1ed75f1c750ec328d908d9edc989c64778962,41,Male,58,82.95,Two-Year,,4811.1,No,Yes
8ef532f440c91b5dfa24570e53d6bded96c4064a45e6d18a61c5e08b172b9814,41,Male,13,65.79,Month-to-Month,,855.2700000000001,No,Yes
a440868cf4311953cb45c7ded9360009e1bb77775b6395a3e13aa9ef831794b1,30,Male,9,117.64,Month-to-Month,,1058.76,No,Yes
63db0204e2f34aaadace364d046ef5d7614b8cb287b939e55ac05c53aee90de1,37,Female,3,78.98,Two-Year,DSL,236.94,Yes,Yes
2782526eaa0c5c254b36d0c90e1f8c06af41d167a8b539bd3c81cd6d155e7e5f,33,Male,30,54.77,One-Year,,1643.1,No,Yes
cebe3d9d614ba5c19f633566104315854a11353a333bf96f16b5afa0e90abdc4,62,Female,26,93.85,One-Year,,2440.1,No,Yes
34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,54,Male,9,54.43,Month-to-Month,DSL,489.87,Yes,Yes
a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,57,Female,0,111.38,Month-to-Month,,0.0,No,Yes
1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,52,Male,36,63.72,Month-to-Month,DSL,2293.92,No,Yes
ec1c7d93ba051204e4fea7e167f540c2136769c82329c53f5b7a0770bb237987,33,Male,0,79.49,Month-to-Month,DSL,0.0,No,Yes
07bed92aab16ecdd9c886a79e44f0c0b02d70c746c593eaa3b8acf24e687bcd8,39,Female,24,34.55,Month-to-Month,Fiber Optic,829.1999999999999,No,Yes
10ba045e9ee40807e57f6093280b9fa9eaf640ba4955e340ae4c749382ad96fc,49,Female,70,68.35,Month-to-Month,Fiber Optic,4784.5,Yes,Yes
bb9b8ef813475d1e0ad84e2505af6656d16c990b1f77efaf9324e8fbcae2db67,32,Male,11,104.91,Two-Year,Fiber Optic,1154.01,Yes,Yes
162753c27c8b32975a0edf5e89ab4ed8e2f06f02a182e0f181481cc050fdcc72,52,Female,5,102.51,Month-to-Month,DSL,512.5500000000001,Yes,Yes
c2077253a9b10166e7c8ffda8f2377456f332029eea3d27def7fb2b23502c0d4,42,Male,24,50.19,One-Year,,1204.56,No,Yes
1c63ed9164d61acfd1f4f3a7b6dfacbd98d1dc01e755b7b558c6af0491154a2e,41,Female,33,50.35,Two-Year,DSL,1661.55,No,Yes
fc4fb94d36f45aa9d13358022455e55db4b6f0eb536a1b2897c90dfd3df9eb9b,52,Male,15,103.56,One-Year,DSL,1553.4,No,Yes
f6103ca1e01bd200a9258a366b7e8c22a542e771bf11a0679967a5bb47ef3688,49,Male,68,113.74,Month-to-Month,DSL,7734.32,Yes,Yes
809e63d5c8aa03af112d17361058d0d8955f6d8e1e7591487d593dad276f9757,41,Female,1,38.58,One-Year,Fiber Optic,38.58,Yes,Yes
4cc3d9cba4633096fadf09ea1106b4b321ab81b1d461c3d6994f0e303f631249,56,Female,14,70.51,One-Year,,987.14,No,Yes
8b7fb6aee1c63e17f44f935a6b64e05920ddad65327de1cb5e6994a6a3f0b618,34,Male,25,60.37,One-Year,Fiber Optic,1509.25,Yes,No
a6c2a2325dfd588f202a240a06ccb2b037854e7097a303fc8991ecc15501528c,51,Female,39,108.36,One-Year,,4226.04,No,Yes
11f8e31ccbdbb7d91589ecf40713d3a8a5d17a7ec0cebf641f975af50a1eba8d,50,Female,3,37.52,Two-Year,DSL,112.56,No,Yes
677fe64a8ea7e98a420d129f1cf3d4d23a9f107e9fbe8d83efe95f093001cd54,41,Male,32,49.0,One-Year,Fiber Optic,1568.0,Yes,No
d6723fa996ced47773f2dea29cce9b11f951e6dafe321a84ac7d32791c3b4660,48,Female,16,97.72,Month-to-Month,Fiber Optic,1563.52,Yes,Yes
e4c6a9f38e8e4d127290cf104ac1f46d0649c7db6c89f4bc10be7447bf1f514c,32,Male,10,34.62,One-Year,Fiber Optic,346.2,Yes,Yes
c9a5da075f9e5c3e7a916570946fed4826e181656382e13696fbe0aaf1412bf5,54,Female,2,74.33,Month-to-Month,DSL,148.66,No,Yes
99ee50221221864d50c60baea6f14d8ac2e235cc6e78be6088cd40cc97fca394,43,Female,40,69.79,Two-Year,Fiber Optic,2791.6000000000004,Yes,No
290a0b92873bdf4e47986dc5208037bad7527653bff700dc53c1e57eb98103c1,39,Female,3,60.1,Month-to-Month,Fiber Optic,180.3,Yes,Yes
47fec9f491173c57c1d5b35dfefdb69cba6bd61bfbadea64015a65120efa15a0,55,Male,7,65.51,Month-to-Month,,458.5700000000001,No,Yes
769e881d85fc5d27cb4cbc8382200d95b179cfdeb56e0b439da737069eaf8a5a,37,Male,6,77.69,Two-Year,Fiber Optic,466.14,Yes,Yes
e4e549408422875958476160732390defefcac7c2bd8353d918fe452d20de2a6,30,Male,41,44.52,One-Year,DSL,1825.32,Yes,No
bd94717d91260895035088525e817ea10375454f03aa3bd8b28b355a4cee22c5,29,Male,22,81.48,Month-to-Month,Fiber Optic,1792.5600000000002,Yes,Yes
35254aa9a21444e50349cebb5465b9b42cb4a625ebcbffe24504b178c35bcb85,51,Male,31,102.49,Month-to-Month,DSL,3177.19,Yes,Yes
5b60f221d4a1852afd0194ad0857fae9c558608e35621dce43301e8c771b7877,32,Female,5,98.41,Two-Year,,492.05,No,Yes
1706be6c293444756e72b05e4afa9eb1038e552ac6ce058309451ef7ddad7748,62,Male,19,43.85,Month-to-Month,Fiber Optic,833.15,No,Yes
92c5fd0421c1d619cbf1bdba83a207261f2c5f764aed46db9b4d2de03b72b654,24,Male,16,43.43,Two-Year,DSL,694.88,Yes,No
4ec24a2d7f1dfae1f98882eabf0400cd9483dd2de78b926b625c46e8787f3816,61,Female,35,54.14,Month-to-Month,,1894.9,No,Yes
2499d690642faa4da2a67b078236d1c031217f3c31cf2da2142c8e84e3d617f1,47,Male,47,62.5,One-Year,Fiber Optic,2937.5,Yes,No
9b09d7f65345fc85aaa8814b69f3c933ce5eda41786f0c1df1b1ab2b1fdd2ecc,44,Female,0,66.76,Two-Year,DSL,0.0,Yes,Yes
40f8d6d22b99ea3388538fd60bbf532256434b0eac401df1d9a2bdbb29354ae8,39,Male,22,91.17,Month-to-Month,Fiber Optic,2005.74,Yes,Yes
c66bbe9d118f554bfdba35a609848b9ab2d9c22e6bed77be6f8a55e96c295549,48,Female,1,35.1,Month-to-Month,DSL,35.1,Yes,Yes
35c71bd7eaf4607047bb7c186d17251942204229b897e033923b13dc8ce2d109,44,Male,15,33.12,Month-to-Month,,496.8,No,Yes
2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,56,Male,6,65.27,One-Year,,391.62,No,Yes
d536a8c1664fec0bc85615cf3cb2645871e8b2935c9642c534c67ac85315cd35,46,Female,7,92.74,One-Year,,649.18,No,Yes
6c0f3412848008d49d186d5fad7fd1482656cfb62ad3c060a14e41c3fb3f1b43,46,Male,8,47.41,One-Year,Fiber Optic,379.28,Yes,Yes
02837c1944876b4fa860432c13f2d9b11a7fd94dae707c4143d1217dee66fc43,41,Female,19,87.74,Month-to-Month,Fiber Optic,1667.06,Yes,Yes
d829857eb1366e70be857a69886d1555af0d32681beab068afb93492c2e2b843,44,Male,8,53.38,Month-to-Month,,427.04,No,Yes
74de057f768beb42de17ffc4b8a56100f0bed85947ecacaef111e3d3ec997950,48,Male,26,109.75,Month-to-Month,DSL,2853.5,Yes,Yes
0ebb3519a0c4044c4571b2408a52e7ed8009564205ca65a69fd43f232352f256,27,Female,10,110.61,Month-to-Month,Fiber Optic,1106.1,Yes,Yes
07e46896ba89f88776fed50a1b7895129f9b9af7d3b8b33ca23af478bb818d6c,31,Male,1,56.76,One-Year,Fiber Optic,56.76,Yes,Yes
68c6c6e9ad314d1a5c4d647cfb6ed84265e47cbc2a05a54fb58ae74c0085ef29,52,Female,30,50.7,Two-Year,DSL,1521.0,No,Yes
